age,annual_income,employment_length_years,num_credit_accounts,credit_utilization,missed_payments_2yrs,loan_amount,debt_to_income_ratio,home_ownership,loan_purpose,creditworthy
34,61023.68,0,0,0.051,2,12729.08,0.486,RENT,credit_card,0
40,54843.43,7,2,0.93,0,13793.27,0.103,MORTGAGE,credit_card,0
63,58743.89,15,6,0.428,0,25528.33,0.388,RENT,debt_consolidation,0
64,44833.2,27,0,0.652,1,8005.5,0.51,OWN,other,0
27,69615.78,12,2,0.394,2,20691.76,0.241,RENT,home_improvement,1
60,75518.05,10,11,0.814,0,8989.05,0.398,MORTGAGE,debt_consolidation,0
25,65647.61,19,2,0.576,2,20182.89,0.552,RENT,car,0
53,49261.77,2,2,0.846,0,11479.78,0.338,RENT,debt_consolidation,0
58,12000.0,7,7,0.194,2,12826.06,0.197,RENT,other,0
60,71923.2,1,1,0.185,1,22381.2,0.372,RENT,credit_card,1
30,81878.03,18,3,0.44,0,21732.22,0.373,RENT,debt_consolidation,1
60,69180.29,15,14,0.005,2,13511.15,0.312,RENT,debt_consolidation,0
26,35647.87,20,9,0.693,0,10755.39,0.424,MORTGAGE,debt_consolidation,1
43,69823.48,21,14,0.296,0,29392.33,0.288,MORTGAGE,other,1
41,73931.65,13,5,0.557,1,20303.98,0.553,RENT,debt_consolidation,0
34,89293.96,30,9,0.07,0,11479.72,0.485,OWN,debt_consolidation,0
21,35725.58,32,3,0.171,0,9122.24,0.493,MORTGAGE,car,1
54,50018.0,3,5,0.623,1,24224.08,0.359,RENT,debt_consolidation,0
35,71439.99,32,2,0.306,0,16038.6,0.158,RENT,debt_consolidation,1
50,56263.02,6,12,0.215,0,13528.02,0.448,MORTGAGE,home_improvement,0
39,30418.79,8,2,0.229,0,16034.78,0.088,MORTGAGE,debt_consolidation,0
37,64121.56,18,3,0.215,0,18040.17,0.335,OWN,car,1
59,67730.56,1,6,0.623,1,14489.8,0.099,MORTGAGE,credit_card,1
25,56935.18,12,6,0.168,1,25833.18,0.361,OWN,debt_consolidation,1
53,59830.87,6,4,0.363,0,26334.05,0.427,MORTGAGE,credit_card,1
53,49308.47,16,5,0.688,0,19786.99,0.281,OWN,debt_consolidation,1
37,87522.14,28,4,0.514,0,27372.47,0.279,MORTGAGE,credit_card,1
32,35184.77,32,13,0.597,0,15076.47,0.118,MORTGAGE,credit_card,1
21,42078.94,7,8,0.251,1,21212.98,0.236,MORTGAGE,car,0
62,55241.68,19,13,0.933,1,24040.11,0.314,MORTGAGE,credit_card,0
62,74336.99,16,14,0.414,0,24171.34,0.525,RENT,car,1
31,22057.79,14,9,0.287,0,23243.99,0.544,RENT,debt_consolidation,0
22,26173.47,22,12,0.904,0,20680.7,0.574,RENT,other,0
26,12000.0,34,1,0.655,1,32614.15,0.125,RENT,debt_consolidation,0
23,55719.29,14,14,0.614,0,10142.74,0.213,OWN,car,0
57,30397.27,2,7,0.887,1,13603.01,0.325,MORTGAGE,credit_card,0
60,46539.9,32,10,0.059,0,13069.41,0.403,RENT,debt_consolidation,0
27,69550.32,32,3,0.838,0,11687.4,0.437,RENT,credit_card,1
53,40886.06,11,1,0.678,0,500.0,0.482,RENT,other,1
28,60088.2,17,13,0.36,0,27373.78,0.323,MORTGAGE,car,0
37,48414.57,30,6,0.256,1,5765.64,0.376,OWN,home_improvement,0
47,69786.51,17,2,0.105,0,16528.33,0.578,RENT,credit_card,0
52,65452.82,16,9,0.941,1,2203.25,0.202,RENT,credit_card,0
59,39777.46,32,0,0.142,1,20586.44,0.512,OWN,debt_consolidation,0
22,51289.66,29,6,0.259,0,7931.44,0.441,MORTGAGE,home_improvement,1
29,77962.35,17,10,0.691,0,4776.34,0.127,OWN,debt_consolidation,1
33,63654.29,5,10,0.71,0,16749.09,0.56,RENT,car,0
34,24266.83,15,6,0.161,0,8693.39,0.52,RENT,home_improvement,1
64,69423.6,23,5,0.814,1,9832.57,0.499,MORTGAGE,credit_card,0
55,31138.57,9,12,0.51,1,16546.11,0.14,RENT,home_improvement,0
35,86075.29,18,2,0.848,1,22199.91,0.147,MORTGAGE,debt_consolidation,0
63,77530.17,23,1,0.087,2,7634.4,0.466,MORTGAGE,debt_consolidation,0
42,61377.48,2,2,0.043,0,6079.27,0.109,RENT,debt_consolidation,1
43,58459.12,19,12,0.637,2,15211.35,0.152,MORTGAGE,debt_consolidation,0
40,50401.29,25,7,0.15,1,19853.27,0.29,MORTGAGE,debt_consolidation,1
27,69927.53,7,0,0.525,0,28164.8,0.053,OWN,home_improvement,1
62,46842.88,19,2,0.014,1,5358.03,0.467,RENT,home_improvement,1
21,60182.54,24,0,0.78,0,12138.3,0.347,MORTGAGE,credit_card,0
28,74182.56,1,12,0.9,0,25582.07,0.093,RENT,other,0
31,42640.26,22,6,0.839,0,32757.85,0.349,OWN,car,0
33,41443.76,9,1,0.958,0,6062.18,0.08,MORTGAGE,debt_consolidation,1
26,28723.96,13,3,0.903,0,8350.69,0.089,RENT,credit_card,0
21,31581.6,22,9,0.444,0,18429.9,0.317,MORTGAGE,other,1
50,14775.3,0,8,0.398,1,9800.31,0.345,MORTGAGE,debt_consolidation,0
63,71056.23,0,12,0.896,0,8166.91,0.236,MORTGAGE,credit_card,1
26,94796.12,15,0,0.927,0,17200.24,0.392,RENT,other,0
34,86357.24,33,1,0.973,0,28944.78,0.263,MORTGAGE,car,0
43,19226.14,0,0,0.768,0,3214.66,0.373,MORTGAGE,car,0
61,70946.8,27,5,0.202,0,28485.01,0.242,RENT,car,1
51,86286.34,2,10,0.945,0,9827.08,0.443,RENT,debt_consolidation,0
54,44950.18,17,9,0.947,0,18112.13,0.369,OWN,home_improvement,0
46,57231.84,15,3,0.666,1,29317.66,0.158,MORTGAGE,car,1
39,12000.0,16,9,0.857,0,17927.91,0.427,MORTGAGE,debt_consolidation,0
29,60868.2,2,9,0.561,0,12322.58,0.481,OWN,debt_consolidation,0
59,31601.69,26,2,0.944,0,21463.58,0.086,RENT,debt_consolidation,1
56,59391.97,9,11,0.094,0,13441.5,0.385,MORTGAGE,home_improvement,1
22,20653.54,26,6,0.864,1,19692.16,0.505,MORTGAGE,home_improvement,0
52,66942.88,22,0,0.056,0,13157.87,0.113,RENT,car,1
24,77539.28,19,5,0.339,0,22750.38,0.546,OWN,debt_consolidation,1
53,37770.04,10,11,0.135,0,2451.91,0.278,MORTGAGE,home_improvement,0
57,29987.7,22,10,0.479,0,5878.31,0.456,RENT,debt_consolidation,0
26,12000.0,34,4,0.232,1,2319.64,0.564,OWN,other,0
40,49138.9,32,11,0.952,0,14492.14,0.594,OWN,credit_card,0
26,42204.93,32,5,0.559,0,1234.16,0.371,MORTGAGE,home_improvement,1
45,20877.57,7,6,0.898,0,8773.52,0.437,RENT,debt_consolidation,1
61,64966.41,20,1,0.278,0,5032.42,0.188,RENT,debt_consolidation,1
24,45100.65,13,14,0.026,0,28317.09,0.21,MORTGAGE,debt_consolidation,1
38,31333.81,33,12,0.776,0,6083.88,0.518,OWN,car,0
63,42799.41,33,2,0.702,0,3421.09,0.269,RENT,debt_consolidation,0
34,78568.7,30,8,0.545,1,17235.05,0.522,MORTGAGE,car,0
26,68264.61,5,11,0.815,0,30181.39,0.078,RENT,debt_consolidation,0
42,52139.43,11,7,0.84,1,13955.4,0.19,MORTGAGE,credit_card,0
43,68620.31,24,3,0.588,2,14651.53,0.184,MORTGAGE,debt_consolidation,0
50,29459.94,26,14,0.966,0,26616.82,0.34,RENT,debt_consolidation,1
34,55712.14,12,4,0.72,1,22904.06,0.114,MORTGAGE,credit_card,1
63,58241.09,4,5,0.677,0,18828.73,0.239,MORTGAGE,credit_card,0
43,44663.6,4,5,0.361,1,9758.93,0.612,MORTGAGE,credit_card,0
33,64580.08,23,13,0.002,2,19103.62,0.527,OWN,home_improvement,1
63,37830.46,15,7,0.241,1,2752.94,0.488,RENT,debt_consolidation,0
61,66216.06,17,10,0.764,0,9386.92,0.124,RENT,credit_card,0
42,67140.89,28,13,0.71,4,27883.16,0.331,MORTGAGE,home_improvement,0
22,12000.0,0,13,0.331,0,26717.93,0.424,MORTGAGE,debt_consolidation,0
47,81186.73,26,12,0.626,1,18937.36,0.082,RENT,credit_card,1
45,12000.0,9,13,0.195,0,500.0,0.289,OWN,debt_consolidation,0
27,41446.92,32,14,0.264,0,4126.01,0.561,RENT,debt_consolidation,0
48,77557.66,33,14,0.947,1,8884.75,0.115,RENT,debt_consolidation,0
57,48019.69,17,9,0.413,0,13454.71,0.548,MORTGAGE,credit_card,0
25,22743.91,11,1,0.245,0,3746.3,0.157,OWN,debt_consolidation,1
52,30937.78,8,1,0.487,0,12783.18,0.154,MORTGAGE,car,1
27,77591.93,6,11,0.387,0,30905.66,0.157,RENT,car,1
53,12726.9,34,4,0.73,0,18607.52,0.562,RENT,debt_consolidation,0
39,79837.8,6,12,0.962,1,16969.44,0.402,RENT,credit_card,0
21,53787.75,15,14,0.592,0,5842.0,0.463,MORTGAGE,debt_consolidation,0
63,28767.3,16,9,0.591,0,500.0,0.252,MORTGAGE,debt_consolidation,1
28,42171.47,23,11,0.365,0,3946.23,0.53,RENT,other,0
47,32621.06,29,4,0.565,1,500.0,0.39,MORTGAGE,credit_card,0
28,74056.95,19,6,0.319,0,15675.32,0.38,MORTGAGE,debt_consolidation,0
62,71113.41,26,14,0.001,1,18454.97,0.484,RENT,car,0
53,17178.46,19,12,0.866,2,6312.39,0.516,RENT,other,0
56,46120.97,15,3,0.429,1,16331.27,0.445,MORTGAGE,credit_card,0
40,36009.92,5,14,0.492,0,28220.94,0.115,RENT,home_improvement,0
41,83457.22,7,7,0.084,0,32619.28,0.527,RENT,car,0
48,25297.82,15,12,0.837,0,21933.69,0.193,RENT,home_improvement,0
55,90293.04,1,7,0.17,0,13426.44,0.598,MORTGAGE,credit_card,0
58,54267.52,11,9,0.411,0,21642.94,0.262,MORTGAGE,car,0
21,29437.44,16,2,0.84,0,27166.29,0.116,MORTGAGE,credit_card,0
50,40099.97,16,5,0.458,0,500.0,0.224,RENT,debt_consolidation,1
25,37364.39,28,10,0.931,1,28338.62,0.385,MORTGAGE,debt_consolidation,0
33,26958.4,33,12,0.209,0,10098.72,0.265,RENT,credit_card,1
57,57086.19,25,1,0.715,0,10185.33,0.506,MORTGAGE,debt_consolidation,1
32,27985.86,2,1,0.978,1,11805.65,0.445,OWN,debt_consolidation,0
56,12000.0,14,10,0.55,1,17880.76,0.187,MORTGAGE,credit_card,0
41,46647.12,25,6,0.692,0,4998.71,0.346,RENT,other,1
31,15337.16,20,12,0.393,1,12436.67,0.503,MORTGAGE,debt_consolidation,0
35,38452.46,16,1,0.751,0,19727.49,0.54,RENT,debt_consolidation,0
44,34999.74,15,5,0.909,0,16967.14,0.267,RENT,car,0
54,35833.25,14,0,0.703,0,18427.33,0.558,OWN,credit_card,0
47,99021.19,20,10,0.936,0,12084.28,0.07,RENT,car,0
62,56241.05,6,12,0.589,0,21243.39,0.422,RENT,credit_card,0
59,60398.16,18,2,0.577,0,24507.75,0.48,MORTGAGE,home_improvement,0
54,15919.24,7,4,0.305,1,23967.95,0.304,MORTGAGE,debt_consolidation,0
47,40612.81,23,12,0.71,0,18848.49,0.056,MORTGAGE,credit_card,1
33,59736.66,30,0,0.882,1,23450.03,0.448,RENT,home_improvement,0
39,32460.36,17,14,0.646,1,22839.55,0.258,MORTGAGE,debt_consolidation,0
26,74977.38,13,13,0.233,2,39088.57,0.173,RENT,debt_consolidation,0
37,28540.68,32,2,0.544,1,25962.6,0.156,OWN,credit_card,1
61,48699.95,23,2,0.756,1,14201.3,0.493,RENT,home_improvement,0
39,42106.86,14,10,0.939,0,6794.89,0.153,RENT,credit_card,0
26,58615.05,1,0,0.157,0,12649.74,0.316,MORTGAGE,home_improvement,0
49,40909.22,0,7,0.127,1,12013.94,0.604,RENT,home_improvement,0
63,49040.34,7,0,0.413,0,19602.8,0.467,MORTGAGE,debt_consolidation,0
59,49805.14,8,7,0.126,1,8697.69,0.371,RENT,other,0
33,38843.47,25,5,0.98,1,25729.59,0.361,RENT,car,0
40,65672.07,17,10,0.424,1,2493.93,0.162,RENT,debt_consolidation,1
44,60244.54,34,13,0.534,0,500.0,0.296,RENT,credit_card,1
31,53050.49,18,7,0.227,0,13783.96,0.13,RENT,debt_consolidation,1
32,45529.92,31,9,0.449,0,7416.97,0.096,RENT,other,1
31,72523.97,19,9,0.985,0,3675.9,0.11,RENT,credit_card,0
64,49811.65,12,14,0.489,0,9266.37,0.384,MORTGAGE,credit_card,0
53,48252.66,25,3,0.009,1,8146.63,0.176,MORTGAGE,other,1
57,57303.18,15,3,0.243,0,15091.21,0.132,RENT,home_improvement,0
56,92324.91,9,5,0.978,0,9415.76,0.527,RENT,debt_consolidation,0
63,25512.16,16,11,0.989,0,10147.79,0.117,RENT,home_improvement,1
25,71936.85,23,12,0.21,1,14956.21,0.458,RENT,car,1
59,13350.23,13,4,0.615,2,24128.17,0.319,MORTGAGE,debt_consolidation,0
23,59780.01,24,1,0.077,1,28236.71,0.388,RENT,credit_card,0
41,89651.82,34,9,0.577,2,16329.91,0.103,OWN,home_improvement,0
47,65750.71,14,8,0.126,0,17029.89,0.05,MORTGAGE,credit_card,1
36,58753.75,10,5,0.819,0,13351.32,0.499,RENT,other,0
27,42670.11,14,2,0.94,1,19331.24,0.331,RENT,credit_card,0
29,55683.04,29,12,0.173,1,18511.97,0.109,RENT,home_improvement,1
57,49454.62,6,12,0.463,0,26932.63,0.239,RENT,car,0
35,37708.51,34,11,0.102,0,500.0,0.328,MORTGAGE,debt_consolidation,1
34,48622.74,14,8,0.339,0,12889.52,0.125,RENT,debt_consolidation,1
61,59364.39,29,3,0.065,0,18052.71,0.35,RENT,other,0
27,38121.22,27,6,0.265,1,14763.44,0.361,RENT,home_improvement,1
61,37261.8,27,1,0.99,2,6547.44,0.422,MORTGAGE,credit_card,0
61,25074.64,31,3,0.045,0,3305.7,0.496,RENT,debt_consolidation,0
47,63595.95,6,6,0.859,3,22256.9,0.337,OWN,debt_consolidation,0
28,66997.11,20,6,0.077,1,8187.67,0.559,RENT,debt_consolidation,0
27,60096.53,3,1,0.529,0,500.0,0.311,RENT,credit_card,1
33,76233.75,10,14,0.452,2,22709.16,0.341,MORTGAGE,credit_card,0
46,56933.09,1,4,0.932,0,19130.85,0.411,MORTGAGE,debt_consolidation,0
27,63624.24,23,7,0.199,1,13957.13,0.41,RENT,home_improvement,0
41,61684.42,21,6,0.18,0,6769.04,0.056,MORTGAGE,other,0
26,52986.12,25,7,0.749,2,13979.03,0.63,RENT,other,0
44,43321.92,6,12,0.726,0,25940.29,0.568,RENT,car,0
21,103711.36,11,11,0.699,0,500.0,0.205,RENT,credit_card,0
52,45057.08,23,13,0.026,0,924.2,0.357,MORTGAGE,credit_card,1
23,40350.69,28,5,0.26,2,9350.11,0.514,MORTGAGE,credit_card,1
29,64548.22,30,3,0.84,0,14760.21,0.556,MORTGAGE,debt_consolidation,0
28,60540.8,2,6,0.601,0,10533.37,0.372,OWN,car,0
57,24094.59,14,8,0.602,0,20785.35,0.06,MORTGAGE,home_improvement,1
23,79698.92,0,5,0.296,0,24799.51,0.424,OWN,home_improvement,0
39,52927.72,28,6,0.26,0,17508.92,0.101,RENT,debt_consolidation,1
47,30559.52,4,2,0.947,1,20043.89,0.439,MORTGAGE,debt_consolidation,0
43,81153.25,28,8,0.728,1,17448.9,0.393,MORTGAGE,car,0
50,68764.86,5,10,0.127,2,15085.57,0.442,RENT,debt_consolidation,0
56,27180.08,0,7,0.938,0,3357.97,0.154,RENT,debt_consolidation,0
38,94098.02,30,13,0.582,1,5748.07,0.341,MORTGAGE,home_improvement,0
57,69493.54,15,14,0.333,0,2841.73,0.39,RENT,home_improvement,1
34,54775.69,14,13,0.397,0,13663.46,0.215,RENT,debt_consolidation,1
64,89984.81,22,1,0.725,1,17090.5,0.17,MORTGAGE,debt_consolidation,1
43,58504.55,9,13,0.376,0,1956.64,0.172,MORTGAGE,car,1
53,54382.17,24,5,0.579,0,15653.36,0.522,RENT,other,0
59,40473.4,15,6,0.71,1,7123.05,0.325,RENT,credit_card,0
55,67800.71,9,6,0.195,2,5377.21,0.454,OWN,car,0
58,65485.27,13,4,0.944,0,9371.86,0.333,OWN,debt_consolidation,0
44,55322.96,0,13,0.356,2,4915.71,0.549,MORTGAGE,home_improvement,0
22,37620.3,10,9,0.419,0,20459.93,0.33,RENT,credit_card,0
42,57858.46,20,14,0.699,0,13487.96,0.101,RENT,car,0
28,53464.43,4,14,0.609,0,22336.93,0.159,RENT,car,0
60,25663.56,4,6,0.44,0,11008.53,0.057,MORTGAGE,debt_consolidation,0
31,22620.13,22,10,0.65,0,11348.83,0.507,MORTGAGE,debt_consolidation,1
31,67433.37,14,7,0.903,0,31860.44,0.415,MORTGAGE,car,0
31,12000.0,4,7,0.8,3,500.0,0.528,RENT,debt_consolidation,0
49,59519.03,26,11,0.824,1,26560.33,0.463,OWN,home_improvement,0
46,44482.17,27,10,0.258,1,29890.72,0.523,RENT,credit_card,0
62,83781.43,1,13,0.419,0,21892.36,0.593,RENT,debt_consolidation,1
39,44143.7,7,11,0.554,2,12025.77,0.449,MORTGAGE,home_improvement,0
33,69508.65,12,9,0.044,1,27842.12,0.209,MORTGAGE,credit_card,1
23,46267.9,25,13,0.77,0,12104.15,0.106,OWN,car,0
21,57502.46,2,1,0.323,0,8647.93,0.374,MORTGAGE,debt_consolidation,0
37,71210.4,28,11,0.283,0,11505.58,0.474,OWN,debt_consolidation,0
61,44823.77,11,5,0.259,1,9868.26,0.379,RENT,debt_consolidation,1
44,76924.21,4,6,0.283,0,6480.39,0.217,RENT,debt_consolidation,1
60,33138.65,30,11,0.338,1,24990.07,0.466,RENT,home_improvement,1
25,61481.04,3,4,0.605,0,8038.96,0.296,RENT,credit_card,0
25,75298.07,4,13,0.584,0,14733.18,0.208,MORTGAGE,debt_consolidation,1
57,69520.82,33,7,0.256,0,2006.05,0.513,RENT,other,0
25,97161.79,18,5,0.206,0,15277.3,0.367,RENT,debt_consolidation,0
23,38204.34,16,4,0.826,1,4596.67,0.226,RENT,credit_card,0
38,24658.72,24,6,0.093,0,4375.63,0.231,MORTGAGE,car,1
61,33124.63,22,14,0.513,0,14016.41,0.364,OWN,home_improvement,0
51,69529.74,21,1,0.521,0,24512.75,0.283,MORTGAGE,debt_consolidation,1
25,65954.3,0,7,0.574,1,18963.72,0.158,RENT,other,0
57,57249.65,19,12,0.886,0,19582.08,0.386,MORTGAGE,credit_card,0
58,30294.94,9,7,0.624,2,13830.75,0.469,RENT,debt_consolidation,0
56,71871.08,28,8,0.974,0,11979.24,0.05,OWN,debt_consolidation,0
60,28056.49,17,5,0.871,0,22120.27,0.345,RENT,other,1
31,80496.89,4,2,0.215,1,9931.41,0.387,OWN,debt_consolidation,0
64,117863.65,31,9,0.241,0,22509.91,0.233,MORTGAGE,car,1
35,63061.93,9,13,0.345,1,26123.52,0.256,MORTGAGE,debt_consolidation,0
56,67828.38,9,7,0.392,0,7427.52,0.225,MORTGAGE,debt_consolidation,1
46,44157.09,32,6,0.553,1,8749.99,0.315,RENT,car,0
55,15175.31,27,1,0.233,2,10088.74,0.537,RENT,other,0
48,41740.17,30,14,0.222,2,1797.34,0.348,RENT,debt_consolidation,0
49,30956.3,23,13,0.381,1,10775.38,0.617,RENT,debt_consolidation,1
48,23165.9,31,13,0.672,0,26713.05,0.257,MORTGAGE,home_improvement,1
55,92891.92,4,5,0.688,1,5589.82,0.455,MORTGAGE,credit_card,0
53,61002.98,20,9,0.976,0,26926.76,0.352,OWN,credit_card,0
26,63353.13,10,6,0.202,0,11099.0,0.469,OWN,debt_consolidation,0
57,48201.51,13,3,0.393,0,34026.32,0.539,RENT,other,1
44,51196.84,8,3,0.965,2,8863.68,0.371,RENT,debt_consolidation,1
35,76220.12,7,5,0.69,0,13704.16,0.322,RENT,debt_consolidation,0
43,54288.58,15,8,0.592,0,6808.35,0.568,RENT,debt_consolidation,1
63,66675.27,32,1,0.54,1,8810.69,0.584,MORTGAGE,debt_consolidation,0
58,50687.91,22,10,0.076,1,27043.61,0.618,MORTGAGE,credit_card,1
57,47472.64,12,6,0.893,0,19270.83,0.136,MORTGAGE,debt_consolidation,1
41,24047.89,15,13,0.626,0,24259.36,0.052,MORTGAGE,home_improvement,1
55,12000.0,18,4,0.572,1,3159.7,0.311,MORTGAGE,credit_card,1
37,49245.64,8,0,0.54,1,20893.46,0.473,MORTGAGE,debt_consolidation,0
51,56242.93,18,4,0.392,0,6257.01,0.09,OWN,car,1
49,26705.14,24,14,0.255,1,2964.13,0.275,MORTGAGE,credit_card,0
31,54241.55,8,4,0.755,0,17148.9,0.37,MORTGAGE,debt_consolidation,1
32,56182.56,20,10,0.51,2,17056.85,0.207,RENT,debt_consolidation,0
23,12000.0,24,12,0.034,1,15480.11,0.472,MORTGAGE,credit_card,0
27,34867.26,18,4,0.399,0,21458.03,0.176,RENT,car,1
40,63959.81,10,9,0.929,0,22862.1,0.512,RENT,home_improvement,1
42,63515.29,19,3,0.374,0,28227.56,0.242,MORTGAGE,car,1
28,29619.15,27,5,0.413,0,4286.91,0.379,RENT,debt_consolidation,1
39,58485.86,7,4,0.624,0,28518.15,0.349,RENT,other,0
47,77492.96,20,10,0.802,1,31940.8,0.233,RENT,debt_consolidation,1
31,72095.61,23,13,0.668,1,11703.93,0.311,MORTGAGE,debt_consolidation,0
35,52903.71,11,3,0.85,1,500.0,0.535,MORTGAGE,credit_card,0
37,44704.52,13,4,0.114,2,2548.51,0.392,OWN,debt_consolidation,0
43,41154.42,31,12,0.925,0,10843.34,0.081,MORTGAGE,credit_card,1
37,65292.04,12,6,0.904,0,33127.27,0.442,RENT,debt_consolidation,0
53,59292.29,20,7,0.519,1,15153.72,0.17,MORTGAGE,home_improvement,1
35,68846.89,5,10,0.625,0,9445.34,0.317,MORTGAGE,car,0
40,57901.22,32,2,0.213,1,8831.38,0.328,RENT,home_improvement,1
37,73012.81,20,13,0.448,0,3095.5,0.318,OWN,credit_card,1
29,57081.04,26,5,0.203,3,22871.18,0.127,OWN,debt_consolidation,0
51,72263.15,21,9,0.022,0,14171.38,0.2,RENT,car,1
31,74158.1,12,6,0.981,0,33898.47,0.078,MORTGAGE,credit_card,1
34,37300.41,11,11,0.259,0,20653.88,0.278,RENT,credit_card,0
55,15220.83,24,9,0.593,0,22469.43,0.392,OWN,debt_consolidation,0
62,88956.84,30,2,0.3,2,12821.06,0.45,MORTGAGE,debt_consolidation,0
50,60646.49,4,2,0.371,0,5180.73,0.086,RENT,credit_card,1
61,17281.31,29,13,0.398,0,7137.77,0.115,MORTGAGE,home_improvement,1
58,39295.97,29,7,0.335,0,2676.78,0.414,MORTGAGE,car,1
42,71981.23,3,4,0.637,1,23193.55,0.362,RENT,other,0
54,48847.11,3,2,0.961,1,11535.76,0.528,MORTGAGE,credit_card,0
35,43734.65,24,1,0.429,0,23572.5,0.163,MORTGAGE,credit_card,1
41,85819.4,29,13,0.973,1,16223.23,0.136,MORTGAGE,car,0
44,31959.68,13,14,0.668,0,12364.63,0.249,MORTGAGE,debt_consolidation,0
63,37440.63,22,5,0.607,1,4473.57,0.42,RENT,credit_card,1
58,59650.5,34,3,0.237,0,17714.69,0.317,RENT,home_improvement,1
42,63590.01,11,6,0.063,0,13032.3,0.104,MORTGAGE,debt_consolidation,1
49,65919.55,7,2,0.852,0,23119.66,0.089,RENT,debt_consolidation,0
29,75047.24,34,8,0.574,0,8561.3,0.423,MORTGAGE,credit_card,0
56,59368.73,9,9,0.414,0,20544.97,0.213,OWN,credit_card,0
45,65766.45,16,14,0.812,2,29767.64,0.458,MORTGAGE,debt_consolidation,0
44,49297.4,15,4,0.311,0,17453.0,0.212,MORTGAGE,debt_consolidation,1
54,56379.36,18,2,0.784,0,22067.62,0.223,MORTGAGE,debt_consolidation,0
48,57365.75,9,2,0.328,0,20147.01,0.165,OWN,car,1
24,59732.16,23,5,0.921,0,32082.82,0.591,OWN,car,0
33,71995.88,24,9,0.268,1,18344.04,0.079,RENT,other,1
28,67213.21,7,0,0.138,0,21299.63,0.12,MORTGAGE,car,1
53,55972.77,16,11,0.698,2,14673.52,0.55,RENT,debt_consolidation,0
22,37199.23,2,6,0.163,0,8030.5,0.126,RENT,debt_consolidation,0
29,56488.77,7,11,0.949,1,4126.42,0.224,RENT,credit_card,0
47,54383.61,34,6,0.656,1,26402.32,0.215,MORTGAGE,credit_card,0
51,59249.99,17,2,0.231,0,5924.77,0.433,MORTGAGE,home_improvement,0
43,103543.56,21,0,0.209,0,21712.78,0.276,OWN,debt_consolidation,1
58,43477.0,31,8,0.924,0,18744.15,0.512,RENT,other,0
61,64290.36,24,8,0.608,0,23260.07,0.461,RENT,debt_consolidation,0
26,78506.17,27,12,0.894,0,10367.59,0.342,RENT,credit_card,0
62,57156.04,24,13,0.11,2,7883.43,0.227,RENT,car,1
48,106432.59,17,2,0.925,2,18405.35,0.526,RENT,credit_card,0
48,46683.14,22,4,0.52,0,12368.92,0.526,OWN,car,0
25,62129.96,10,3,0.668,1,3920.74,0.53,RENT,home_improvement,0
48,37426.27,31,1,0.373,0,32446.73,0.078,MORTGAGE,car,1
52,47266.46,6,0,0.059,1,7877.33,0.454,RENT,car,1
46,60476.55,30,1,0.958,0,6057.31,0.437,MORTGAGE,credit_card,1
24,73618.69,30,7,0.995,1,12820.78,0.589,OWN,credit_card,0
44,62020.09,4,2,0.365,0,26275.73,0.195,OWN,car,1
62,82700.53,24,2,0.944,1,500.0,0.502,RENT,credit_card,0
52,52910.76,34,1,0.168,0,25528.95,0.429,OWN,home_improvement,1
27,47692.29,20,10,0.155,1,6796.74,0.553,RENT,credit_card,0
63,114487.67,11,9,0.073,1,17380.73,0.451,MORTGAGE,debt_consolidation,0
63,63673.23,30,14,0.391,2,8915.94,0.559,RENT,credit_card,0
28,39171.41,17,1,0.052,0,32927.25,0.248,MORTGAGE,other,0
56,39726.2,4,3,0.395,0,16121.58,0.137,MORTGAGE,debt_consolidation,1
38,34261.04,8,6,0.138,1,8627.18,0.27,MORTGAGE,debt_consolidation,0
47,75604.53,23,9,0.731,2,12290.18,0.538,MORTGAGE,debt_consolidation,0
40,46983.7,15,1,0.833,1,15806.73,0.142,RENT,credit_card,0
55,57801.97,7,3,0.688,1,16599.09,0.421,OWN,debt_consolidation,0
64,53602.81,27,6,0.2,1,18948.86,0.613,RENT,home_improvement,0
55,71092.83,4,0,0.767,0,14987.36,0.542,RENT,debt_consolidation,0
61,36371.63,7,5,0.25,0,2605.54,0.419,RENT,debt_consolidation,1
62,31337.41,16,11,0.759,1,11937.59,0.506,RENT,debt_consolidation,0
24,59934.54,1,7,0.567,0,20459.93,0.114,RENT,debt_consolidation,0
32,68221.1,13,6,0.367,0,8971.05,0.324,MORTGAGE,car,1
52,62315.71,31,7,0.083,0,21055.03,0.343,RENT,other,1
46,37192.02,32,14,0.828,4,15285.46,0.56,MORTGAGE,car,0
23,69904.67,30,7,0.94,0,13040.34,0.205,RENT,car,0
25,38635.06,11,8,0.666,1,25747.3,0.129,MORTGAGE,debt_consolidation,0
43,43526.15,2,13,0.965,0,500.0,0.434,RENT,car,0
48,34233.02,28,2,0.934,1,8922.11,0.341,RENT,credit_card,0
28,83625.48,13,1,0.195,0,26091.86,0.513,MORTGAGE,car,0
28,68935.27,26,6,0.731,0,31470.44,0.315,OWN,home_improvement,0
26,68309.85,4,4,0.349,2,35573.93,0.555,OWN,debt_consolidation,0
45,82438.65,23,3,0.488,2,15453.2,0.369,RENT,debt_consolidation,0
21,116878.28,20,1,0.157,1,19121.08,0.5,OWN,debt_consolidation,1
46,17397.03,32,13,0.975,0,22356.85,0.446,MORTGAGE,credit_card,0
